pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
129355,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2080CE,CE,HDFCAMC23APR2080CE,,4244,,,,,,5,300,1367073000,-1,2,208000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,15,Physical,,0,1,12001,300,0,315,5,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129356,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2080PE,PE,HDFCAMC23APR2080PE,,4244,,,,,,5,300,1367073000,-1,2,208000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,26565,Physical,,0,1,12001,300,0,38930,14200,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129357,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2100CE,CE,HDFCAMC23APR2100CE,,4244,,,,,,5,300,1367073000,-1,2,210000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,10,Physical,,0,1,12001,300,3900,310,5,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129358,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2100PE,PE,HDFCAMC23APR2100PE,,4244,,,,,,5,300,1367073000,-1,2,210000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,28560,Physical,,0,1,12001,300,300,40950,16170,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129359,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2120CE,CE,HDFCAMC23APR2120CE,,4244,,,,,,5,300,1367073000,-1,2,212000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,12001,300,0,305,5,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129360,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2120PE,PE,HDFCAMC23APR2120PE,,4244,,,,,,5,300,1367073000,-1,2,212000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,30550,Physical,,0,1,12001,300,0,42950,18150,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129361,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2140CE,CE,HDFCAMC23APR2140CE,,4244,,,,,,5,300,1367073000,-1,2,214000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,12001,300,0,305,5,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129362,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2140PE,PE,HDFCAMC23APR2140PE,,4244,,,,,,5,300,1367073000,-1,2,214000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,32545,Physical,,0,1,12001,300,0,44955,20135,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129363,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2160CE,CE,HDFCAMC23APR2160CE,,4244,,,,,,5,300,1367073000,-1,2,216000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,12001,300,0,305,5,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129364,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2160PE,PE,HDFCAMC23APR2160PE,,4244,,,,,,5,300,1367073000,-1,2,216000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,34540,Physical,,0,1,12001,300,0,46955,22125,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129365,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2180CE,CE,HDFCAMC23APR2180CE,,4244,,,,,,5,300,1367073000,-1,2,218000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,12001,300,0,305,5,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129366,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2180PE,PE,HDFCAMC23APR2180PE,,4244,,,,,,5,300,1367073000,-1,2,218000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,36540,Physical,,0,1,12001,300,0,48955,24125,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129367,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2200CE,CE,HDFCAMC23APR2200CE,,4244,,,,,,5,300,1367073000,-1,2,220000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366302739,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,12001,300,25800,305,5,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
65349,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN470CE,CE,AUBANK23JUN470CE,,21238,,,,,,5,1000,1372516200,-1,2,47000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,23085,Physical,,0,1,40001,1000,0,29685,16485,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65350,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN470PE,PE,AUBANK23JUN470PE,,21238,,,,,,5,1000,1372516200,-1,2,47000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,115,Physical,,0,1,40001,1000,0,415,5,1,1,1,0,0,1,0,6.66434e+08,5.25,0,40001
65351,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN480CE,CE,AUBANK23JUN480CE,,21238,,,,,,5,1000,1372516200,-1,2,48000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,22135,Physical,,0,1,40001,1000,0,28700,15570,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65352,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN480PE,PE,AUBANK23JUN480PE,,21238,,,,,,5,1000,1372516200,-1,2,48000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,150,Physical,,0,1,40001,1000,0,450,5,1,1,1,0,0,1,0,6.66434e+08,5.25,0,40001
65353,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN490CE,CE,AUBANK23JUN490CE,,21238,,,,,,5,1000,1372516200,-1,2,49000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,21190,Physical,,0,1,40001,1000,0,27710,14670,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65354,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN490PE,PE,AUBANK23JUN490PE,,21238,,,,,,5,1000,1372516200,-1,2,49000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,195,Physical,,0,1,40001,1000,0,495,5,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65355,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN500CE,CE,AUBANK23JUN500CE,,21238,,,,,,5,1000,1372516200,-1,2,50000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,20260,Physical,,0,1,40001,1000,0,26730,13790,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65356,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN500PE,PE,AUBANK23JUN500PE,,21238,,,,,,5,1000,1372516200,-1,2,50000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,250,Physical,,0,1,40001,1000,0,550,5,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65357,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN510CE,CE,AUBANK23JUN510CE,,21238,,,,,,5,1000,1372516200,-1,2,51000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,19340,Physical,,0,1,40001,1000,0,25750,12930,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65358,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN510PE,PE,AUBANK23JUN510PE,,21238,,,,,,5,1000,1372516200,-1,2,51000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,315,Physical,,0,1,40001,1000,0,640,5,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65359,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN520CE,CE,AUBANK23JUN520CE,,21238,,,,,,5,1000,1372516200,-1,2,52000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,18435,Physical,,0,1,40001,1000,0,24775,12095,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
129398,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2200PE,PE,HDFCAMC23APR2200PE,,4244,,,,,,5,300,1367073000,-1,2,220000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,38535,Physical,,0,1,12001,300,27000,50955,26115,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129399,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2220CE,CE,HDFCAMC23APR2220CE,,4244,,,,,,5,300,1367073000,-1,2,222000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,12001,300,0,305,5,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
65360,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN520PE,PE,AUBANK23JUN520PE,,21238,,,,,,5,1000,1372516200,-1,2,52000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,395,Physical,,0,1,40001,1000,0,790,5,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65361,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN530CE,CE,AUBANK23JUN530CE,,21238,,,,,,5,1000,1372516200,-1,2,53000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,17540,Physical,,0,1,40001,1000,0,23800,11280,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65362,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN530PE,PE,AUBANK23JUN530PE,,21238,,,,,,5,1000,1372516200,-1,2,53000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,485,Physical,,0,1,40001,1000,0,960,10,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65363,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN540CE,CE,AUBANK23JUN540CE,,21238,,,,,,5,1000,1372516200,-1,2,54000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,16665,Physical,,0,1,40001,1000,0,22840,10490,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65364,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN540PE,PE,AUBANK23JUN540PE,,21238,,,,,,5,1000,1372516200,-1,2,54000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,595,Physical,,0,1,40001,1000,0,1155,35,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65365,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN550CE,CE,AUBANK23JUN550CE,,21238,,,,,,5,1000,1372516200,-1,2,55000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,15805,Physical,,0,1,40001,1000,0,21880,9730,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65366,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN550PE,PE,AUBANK23JUN550PE,,21238,,,,,,5,1000,1372516200,-1,2,55000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,725,Physical,,0,1,40001,1000,0,1385,65,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65367,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN560CE,CE,AUBANK23JUN560CE,,21238,,,,,,5,1000,1372516200,-1,2,56000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,14970,Physical,,0,1,40001,1000,0,20940,9000,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65368,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN560PE,PE,AUBANK23JUN560PE,,21238,,,,,,5,1000,1372516200,-1,2,56000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,870,Physical,,0,1,40001,1000,0,1640,100,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65369,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN570CE,CE,AUBANK23JUN570CE,,21238,,,,,,5,1000,1372516200,-1,2,57000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,14150,Physical,,0,1,40001,1000,0,20000,8300,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65370,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN570PE,PE,AUBANK23JUN570PE,,21238,,,,,,5,1000,1372516200,-1,2,57000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,1040,Physical,,0,1,40001,1000,0,1925,155,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65373,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN580CE,CE,AUBANK23JUN580CE,,21238,,,,,,5,1000,1372516200,-1,2,58000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,13350,Physical,,0,1,40001,1000,0,19075,7625,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65374,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN580PE,PE,AUBANK23JUN580PE,,21238,,,,,,5,1000,1372516200,-1,2,58000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,1225,Physical,,0,1,40001,1000,0,2235,215,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65375,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN590CE,CE,AUBANK23JUN590CE,,21238,,,,,,5,1000,1372516200,-1,2,59000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,12580,Physical,,0,1,40001,1000,0,18170,6990,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65376,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN590PE,PE,AUBANK23JUN590PE,,21238,,,,,,5,1000,1372516200,-1,2,59000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,1440,Physical,,0,1,40001,1000,0,2590,290,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65377,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN600CE,CE,AUBANK23JUN600CE,,21238,,,,,,5,1000,1372516200,-1,2,60000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,11830,Physical,,0,1,40001,1000,0,17275,6385,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65378,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN600PE,PE,AUBANK23JUN600PE,,21238,,,,,,5,1000,1372516200,-1,2,60000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,1675,Physical,,0,1,40001,1000,0,2965,385,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
129400,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2220PE,PE,HDFCAMC23APR2220PE,,4244,,,,,,5,300,1367073000,-1,2,222000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,40530,Physical,,0,1,12001,300,0,52950,28110,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129401,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2240CE,CE,HDFCAMC23APR2240CE,,4244,,,,,,5,300,1367073000,-1,2,224000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,12001,300,0,305,5,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129402,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2240PE,PE,HDFCAMC23APR2240PE,,4244,,,,,,5,300,1367073000,-1,2,224000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,42525,Physical,,0,1,12001,300,0,54945,30105,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129403,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2260CE,CE,HDFCAMC23APR2260CE,,4244,,,,,,5,300,1367073000,-1,2,226000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,12001,300,0,305,5,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129404,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2260PE,PE,HDFCAMC23APR2260PE,,4244,,,,,,5,300,1367073000,-1,2,226000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,44525,Physical,,0,1,12001,300,300,56945,32105,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129405,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2280CE,CE,HDFCAMC23APR2280CE,,4244,,,,,,5,300,1367073000,-1,2,228000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,12001,300,300,305,5,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
129406,XX,nse_fo,OPTSTK,HDFCAMC,HDFCAMC23APR2280PE,PE,HDFCAMC23APR2280PE,,4244,,,,,,5,300,1367073000,-1,2,228000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304175,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,46520,Physical,,0,1,12001,300,300,58940,34100,1,1,1,0,0,1,0,2.13319e+08,3.5,0,12001
65426,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN610CE,CE,AUBANK23JUN610CE,,21238,,,,,,5,1000,1372516200,-1,2,61000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,11105,Physical,,0,1,40001,1000,0,16400,5810,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65427,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN610PE,PE,AUBANK23JUN610PE,,21238,,,,,,5,1000,1372516200,-1,2,61000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,1940,Physical,,0,1,40001,1000,0,3385,495,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65466,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN620CE,CE,AUBANK23JUN620CE,,21238,,,,,,5,1000,1372516200,-1,2,62000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,10410,Physical,,0,1,40001,1000,0,15540,5280,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65467,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN620PE,PE,AUBANK23JUN620PE,,21238,,,,,,5,1000,1372516200,-1,2,62000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,2225,Physical,,0,1,40001,1000,0,3830,620,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65468,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN630CE,CE,AUBANK23JUN630CE,,21238,,,,,,5,1000,1372516200,-1,2,63000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,9735,Physical,,0,1,40001,1000,0,14700,4770,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65469,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN630PE,PE,AUBANK23JUN630PE,,21238,,,,,,5,1000,1372516200,-1,2,63000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,2540,Physical,,0,1,40001,1000,0,4310,770,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65472,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN640CE,CE,AUBANK23JUN640CE,,21238,,,,,,5,1000,1372516200,-1,2,64000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,9095,Physical,,0,1,40001,1000,0,13890,4300,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65473,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN640PE,PE,AUBANK23JUN640PE,,21238,,,,,,5,1000,1372516200,-1,2,64000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,2885,Physical,,0,1,40001,1000,0,4830,940,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
65474,XX,nse_fo,OPTSTK,AUBANK,AUBANK23JUN650CE,CE,AUBANK23JUN650CE,,21238,,,,,,5,1000,1372516200,-1,2,65000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304169,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,8480,Physical,,0,1,40001,1000,0,13100,3860,1,1,1,0,0,1,0,6.66434e+08,3.5,0,40001
